property_id,listing_date,property_type,city,neighborhood_tier,zipcode_crime_rate,school_rating,distance_to_downtown_miles,walk_score,bedrooms,bathrooms,square_feet,lot_size_sqft,stories,garage_spaces,year_built,house_age,has_basement,has_pool,overall_condition,kitchen_quality,hvac_condition,roof_condition,renovation_year,years_since_renovation,days_on_market,listing_season,market_trend,interest_rate,has_fireplace,has_patio_deck,has_security_system,hoa_fees,sale_price,high_value_property
PROP_00007232,30-06-2023,Condo,Phoenix,Good,0.81,8,0.5,16,3,2.5,2082,1000,1,1,1941,83,No,No,Good,Premium,New,New,2020,4,2,Spring,Stable,6.64,Yes,Yes,No,300,669544,No
PROP_00007233,28-04-2023,Condo,Austin,Good,0.64,5,12.9,93,5,3,2733,15387,2,2,2014,10,Yes,No,Good,Average,Good,Good,2005,19,17,Spring,Stable,6.91,Yes,Yes,No,,1085381,Yes
PROP_00007234,15-12-2023,Single Family,Austin,Average,1.35,4,25.9,44,4,2.5,2691,9139,2,3,2023,1,No,No,Fair,Good,New,Good,,1,17,Fall,Rising,5.33,No,Yes,No,0,846413,Yes
PROP_00007235,22-08-2023,Single Family,Austin,Good,0.2,8,2.9,48,3,4,2090,1876,1,3,1976,48,Yes,No,Good,Good,New,Fair,,48,1,Spring,Declining,8.35,No,No,Yes,0,897823,Yes
PROP_00007236,26-05-2023,Single Family,Denver,Average,1.11,6,2.2,63,2,1.5,1887,1000,3,2,2021,3,No,Yes,Good,Premium,Fair,Fair,,3,23,Spring,Stable,5.51,Yes,Yes,No,252,793513,Yes
PROP_00007237,07-03-2023,Single Family,Atlanta,Average,0.6,9,0.5,38,4,3,2289,3293,2,0,1992,32,Yes,No,Fair,Average,Good,Fair,,32,56,Fall,Rising,7.3,No,Yes,Yes,0,777608,No
PROP_00007238,23-03-2023,Condo,Seattle,Average,1.61,6,2.4,71,2,2.5,1654,1423,1,2,1996,28,Yes,No,Good,Good,Good,Fair,2018,6,20,Winter,Stable,7.07,No,No,Yes,0,676718,No
PROP_00007239,29-09-2023,Single Family,Phoenix,Premium,1.45,8,7.8,75,3,2,,4685,1,1,1995,29,Yes,No,Fair,Average,Good,Fair,,29,8,Summer,Stable,6.92,No,No,No,0,776550,No
PROP_00007240,11-06-2023,Condo,Seattle,Average,0.19,9,0.5,53,4,2,2299,14123,2,2,1945,79,No,No,Good,Good,Fair,Good,2004,20,48,Summer,Rising,7.35,Yes,Yes,No,0,810052,Yes
PROP_00007241,23-04-2023,Single Family,Atlanta,Good,6.26,7,10.7,56,2,2,1459,18995,1,2,1998,26,No,No,Good,Average,Fair,New,2009,15,62,Spring,Stable,5.93,No,Yes,No,0,689085,No
PROP_00007242,05-02-2023,Single Family,Atlanta,Premium,0.61,8,12.5,88,4,2.5,1797,6188,2,1,2018,6,No,No,Good,Good,Fair,Good,,6,14,Summer,Stable,6.92,Yes,No,No,0,934144,Yes
PROP_00007243,05-03-2023,Townhouse,Seattle,Developing,2.92,10,4.6,62,4,2.5,,2616,2,1,1975,49,Yes,No,Good,Premium,New,Good,,49,51,Spring,Stable,6.19,Yes,Yes,No,0,855188,Yes
PROP_00007244,02-11-2023,Single Family,Atlanta,Average,0.3,10,10.9,44,3,2,1798,2649,1,3,1966,58,No,No,Good,Good,Fair,Fair,2011,13,1,Spring,Declining,5.88,No,Yes,No,201,563271,No
PROP_00007245,09-06-2023,Townhouse,Austin,Good,1.91,9,8.2,47,3,1,2138,1000,3,3,1944,80,No,Yes,Good,Average,Good,Fair,,80,31,Spring,Stable,6.78,Yes,Yes,Yes,192,686080,No
PROP_00007246,29-10-2023,Single Family,Seattle,Good,0.31,6,9.5,69,3,4,2100,13259,1,3,1985,39,No,No,Poor,Premium,Good,Good,2015,9,42,Spring,Declining,6.47,No,Yes,Yes,280,913762,Yes
PROP_00007247,25-01-2023,Single Family,Atlanta,Premium,0.24,6,2.4,39,3,1.5,1919,15900,2,2,1945,79,No,No,Fair,Basic,Fair,Good,,79,28,Summer,Stable,6.33,No,Yes,Yes,,619688,No
PROP_00007248,10-04-2023,Single Family,Denver,Good,0.8,7,6.2,42,6,3,3204,1538,1,2,2014,10,No,No,Fair,Good,New,Fair,2007,17,46,Winter,Declining,7.17,No,Yes,No,0,1034502,Yes
PROP_00007249,09-01-2023,Condo,Austin,Average,0.83,7,2.3,68,4,2.5,2354,1000,2,3,2004,20,Yes,No,Good,Premium,Good,New,2007,17,44,Fall,Stable,6.09,No,No,No,152,940417,Yes
PROP_00007250,21-02-2023,Single Family,Atlanta,Good,0.68,7,2.5,89,3,2.5,1981,4873,2,2,2006,18,No,No,Good,Premium,Good,Good,,18,16,Spring,Stable,6.57,No,Yes,No,0,801137,Yes
PROP_00007251,21-06-2023,Condo,Seattle,Developing,1.36,7,6.1,34,5,3,2833,19013,1,1,1959,65,No,No,Excellent,Basic,Fair,Fair,,65,17,Spring,Stable,5.98,Yes,Yes,No,340,936905,Yes
PROP_00007252,29-08-2023,Condo,Denver,Average,1.22,9,12.5,41,4,2,2652,8687,1,1,2016,8,Yes,No,Fair,Average,Fair,Fair,2007,17,5,Spring,Rising,4.55,Yes,No,No,0,981281,Yes
PROP_00007253,02-10-2023,Condo,Seattle,Premium,0.19,5,22.1,62,2,3,1586,24910,1,3,2004,20,No,Yes,Fair,Good,Good,Fair,2010,14,1,Summer,Declining,5.84,Yes,No,No,0,938555,Yes
PROP_00007254,06-07-2023,Condo,Seattle,Premium,3.23,7,1.9,34,4,3.5,2518,7024,1,1,1955,69,No,No,Good,Average,Fair,Good,,69,23,Summer,Declining,8.24,No,Yes,No,0,979074,Yes
PROP_00007255,29-07-2023,Single Family,Austin,Average,0.57,5,2.3,72,3,3,1624,17171,3,2,1991,33,Yes,No,Good,Good,Good,Needs Replacement,,33,138,Spring,Rising,6.73,No,Yes,No,346,788157,Yes
PROP_00007256,11-02-2023,Single Family,Phoenix,Average,2.14,6,9.7,57,2,3,1887,1511,1,2,1945,79,Yes,No,Poor,Average,Fair,New,,79,4,Spring,Stable,6.91,No,Yes,No,0,372377,No
PROP_00007257,29-09-2023,Townhouse,Phoenix,Developing,4.33,8,1.9,29,4,2,2669,3960,2,2,1988,36,Yes,No,Excellent,Average,Good,Needs Replacement,2021,3,26,Summer,Rising,6.62,No,No,No,84,814407,Yes
PROP_00007258,09-10-2023,Multi-Family,Denver,Average,5.51,6,23.2,58,5,2,3244,10930,2,0,1965,59,No,No,Good,Average,Good,Good,2014,10,11,Summer,Stable,6.4,No,Yes,Yes,117,866506,Yes
PROP_00007259,26-03-2023,Condo,Austin,Average,2.39,5,12.2,56,3,2,2177,1000,2,2,1955,69,No,No,Poor,Premium,Fair,Fair,,69,12,Spring,Stable,6.8,Yes,No,Yes,312,605272,No
PROP_00007260,07-04-2023,Single Family,Austin,Good,2.07,4,14.6,58,6,2.5,3273,4597,1,1,1967,57,No,No,Poor,Good,Good,Fair,2017,7,2,Winter,Rising,5.66,No,Yes,No,366,865632,Yes
PROP_00007261,01-11-2023,Single Family,Austin,Average,1.3,7,16.2,47,5,2.5,2478,1619,2,0,2001,23,No,No,Fair,Average,Fair,Fair,,17,45,Summer,Declining,6.71,No,Yes,Yes,273,877262,Yes
PROP_00007262,26-10-2023,Condo,Denver,Developing,0.16,3,4.4,44,5,2,2693,5120,1,2,1976,48,Yes,Yes,Poor,Premium,Good,New,2011,13,16,Fall,Stable,5.6,No,No,No,0,826105,Yes
PROP_00007263,23-12-2023,Single Family,Austin,Good,0.5,9,1.4,51,3,2,2011,27325,1,3,1946,78,Yes,No,Good,Basic,New,Fair,2012,12,11,Winter,Stable,6.94,Yes,No,Yes,0,894722,Yes
PROP_00007264,15-04-2023,Single Family,Austin,Good,4.12,6,5.1,69,4,2,2140,11863,2,2,1950,74,No,Yes,Fair,Basic,Old,New,2014,10,1,Spring,Rising,5.11,No,Yes,No,0,798757,Yes
PROP_00007265,20-01-2023,Single Family,Atlanta,Average,2.98,6,28.9,51,5,2.5,3100,3835,2,0,1971,53,Yes,No,Good,Good,Good,New,,53,4,Winter,Stable,7.31,Yes,Yes,No,196,783840,Yes
PROP_00007266,18-09-2023,Single Family,Seattle,Premium,6.78,6,5.5,38,3,2.5,,2283,2,1,1982,42,Yes,No,Poor,Average,Good,Good,,42,15,Winter,Stable,5.69,Yes,No,No,313,766200,No
PROP_00007267,14-03-2023,Single Family,Seattle,Good,2.16,9,3.9,44,6,2.5,2958,8468,2,0,1955,69,No,No,Good,Good,Fair,New,,69,33,Fall,Declining,6.64,No,Yes,Yes,0,1026942,Yes
PROP_00007268,04-08-2023,Condo,Seattle,Average,2.27,5,10.8,85,4,3.5,2705,1381,1,3,1966,58,Yes,No,Excellent,Basic,New,New,2017,7,63,Fall,Rising,5.78,No,Yes,No,158,949577,Yes
PROP_00007269,26-05-2023,Single Family,Austin,Average,3,8,5.9,60,3,4,2232,2801,1,0,1963,61,No,No,Good,Average,Fair,Fair,,61,46,Spring,Stable,6.28,Yes,Yes,No,350,675694,No
PROP_00007270,11-03-2023,Single Family,Atlanta,Average,3.1,7,2.6,61,4,1.5,2227,4712,2,2,2022,2,No,No,Fair,Premium,Good,Fair,2010,14,9,Summer,Stable,7.48,No,No,No,,779498,No
PROP_00007271,05-04-2023,Condo,Denver,Good,1.86,7,9.8,65,3,2.5,2039,1000,2,1,1971,53,No,No,Excellent,Good,New,New,,53,10,Summer,Declining,6.41,No,Yes,Yes,0,703878,No
PROP_00007272,12-11-2023,Single Family,Denver,Good,5.1,6,3.5,81,2,3,1506,1000,3,1,2021,3,No,Yes,Fair,Basic,Fair,Good,2015,9,21,Spring,Declining,5.31,No,No,No,269,792392,Yes
PROP_00007273,04-11-2023,Single Family,Atlanta,Developing,0.98,10,16.3,47,3,2.5,1923,12374,1,1,1954,70,No,No,Good,Good,Good,Fair,,70,17,Spring,Declining,6.48,No,Yes,No,249,557346,No
PROP_00007274,31-07-2023,Single Family,Seattle,Good,0.57,9,7.4,53,3,2.5,1934,1203,3,2,2020,4,No,No,Good,Good,Fair,Fair,2002,22,6,Summer,Rising,6.78,Yes,Yes,Yes,249,976516,Yes
PROP_00007275,17-10-2023,Single Family,Seattle,Developing,4.14,5,16.7,100,3,3.5,2625,28679,2,1,1964,60,Yes,No,Fair,Average,New,Fair,2012,12,43,Summer,Rising,7.77,No,Yes,No,0,953702,Yes
PROP_00007276,06-06-2023,Single Family,Denver,Average,3.15,5,3.7,78,4,3,2140,13185,2,0,2012,12,Yes,No,Good,Average,Good,Good,,12,7,Winter,Declining,6.73,No,Yes,No,0,833918,Yes
PROP_00007277,08-10-2023,Single Family,Atlanta,Average,1.98,7,3.1,54,3,2.5,2248,3282,1,0,1960,64,No,No,Fair,Basic,Good,Good,2017,7,44,Spring,Stable,6.75,Yes,Yes,Yes,0,622993,No
PROP_00007278,23-10-2023,Condo,Phoenix,Good,4,5,5.6,85,3,3.5,2120,9382,2,1,1968,56,Yes,Yes,Good,Average,Good,Good,,56,57,Winter,Stable,7.04,Yes,No,No,235,766065,No
PROP_00007279,02-09-2023,Condo,Atlanta,Premium,0.57,6,7.6,47,4,2,2399,11141,1,3,1967,57,No,No,Good,Good,Fair,Fair,2001,23,14,Fall,Rising,7.88,Yes,Yes,No,-8,819446,Yes
PROP_00007280,07-11-2023,Condo,Austin,Average,1.7,7,34,10,1,2.5,1158,7296,1,2,2006,18,Yes,No,Excellent,Good,Good,Good,,18,2,Spring,Declining,7.16,No,Yes,Yes,125,689137,No
PROP_00007281,05-10-2023,Townhouse,Denver,Premium,5.1,10,14,49,4,2.5,2492,7830,1,2,1963,61,Yes,No,Good,Good,Fair,Good,,61,22,Winter,Rising,7.53,Yes,Yes,No,0,986959,Yes
PROP_00007282,04-11-2023,Single Family,Austin,Average,1.33,6,4.3,75,4,2,2375,3443,2,2,1977,47,No,No,Good,Average,Good,Needs Replacement,,47,87,Fall,Rising,6.74,No,No,No,0,701978,No
PROP_00007283,22-10-2023,Condo,Denver,Developing,3.75,5,2.3,60,3,2.5,2417,12308,3,2,1950,74,Yes,No,Fair,Good,Fair,Good,2003,21,2,Spring,Rising,6.74,No,Yes,No,0,611038,No
PROP_00007284,10-05-2023,Condo,Austin,Average,2.26,7,0.5,38,6,3,3024,18003,2,1,1969,55,No,No,Fair,Good,New,Needs Replacement,2008,16,30,Fall,Stable,6.83,Yes,No,No,497,971470,Yes
PROP_00007285,31-10-2023,Single Family,Denver,Premium,2.77,4,5.6,60,2,1,1677,10383,2,2,2010,14,Yes,Yes,Good,Basic,Fair,Good,,14,10,Spring,Rising,5.83,Yes,Yes,No,269,853243,Yes
PROP_00007286,08-07-2023,Condo,Denver,Good,0.28,7,3.6,60,3,1,1923,28981,3,3,1981,43,No,No,Excellent,Average,Good,New,,43,16,Summer,Stable,7.33,No,No,Yes,0,900814,Yes
PROP_00007287,27-11-2023,Single Family,Seattle,Good,0.69,6,1.5,74,3,1,2258,5295,1,2,2023,1,No,No,Fair,Good,Good,Fair,,1,77,Spring,Stable,6.73,Yes,No,No,0,884596,Yes
PROP_00007288,23-12-2023,Condo,Austin,Good,4.31,4,7.3,53,4,3,2153,9713,2,2,2020,4,No,No,Good,Basic,Fair,Good,2012,12,2,Winter,Stable,5.95,No,Yes,Yes,169,928933,Yes
PROP_00007289,19-11-2023,Townhouse,Austin,Average,3.17,8,23.1,58,4,2.5,2656,5479,1,3,1944,80,Yes,No,Good,Average,Good,Good,2018,6,47,Winter,Stable,6.42,No,No,No,0,719601,No
PROP_00007290,26-07-2023,Single Family,Seattle,Average,3.36,9,0.5,57,2,1,1159,7171,1,1,1946,78,No,No,Poor,Good,Good,Good,,78,22,Winter,Rising,6.23,No,No,Yes,0,435371,No
PROP_00007291,15-08-2023,Single Family,Denver,Good,2.97,7,1.9,73,2,2,1739,8131,2,2,1986,38,No,No,Excellent,Premium,New,Good,2004,20,52,Spring,Stable,7.08,No,No,No,298,877219,Yes
PROP_00007292,28-02-2023,Townhouse,Seattle,Good,6.5,8,10.5,45,4,1,2441,9189,2,3,1952,72,Yes,No,Good,Good,Good,Good,2009,15,29,Summer,Stable,7.68,No,No,Yes,385,798703,Yes
PROP_00007293,15-03-2023,Single Family,Austin,Good,0.43,6,3,49,4,2,2560,6724,2,2,1942,82,No,No,Fair,Good,New,Good,2011,13,74,Spring,Stable,5.11,No,Yes,Yes,52,676526,No
PROP_00007294,07-08-2023,Condo,Austin,Developing,6.44,7,0.5,32,3,2.5,1700,16016,2,2,2005,19,Yes,No,Good,Good,Old,Needs Replacement,,19,4,Spring,Stable,6.31,Yes,Yes,Yes,169,810186,Yes
PROP_00007295,02-04-2023,Townhouse,Atlanta,Average,0.51,9,32.8,75,3,4,2134,8798,2,2,2015,9,Yes,No,Fair,Basic,Fair,Good,,9,10,Winter,Rising,8.08,No,Yes,Yes,0,931026,Yes
PROP_00007296,06-12-2023,Single Family,Austin,Good,5.83,8,16.6,41,3,2,2221,22225,2,0,2012,12,Yes,Yes,Excellent,Basic,Good,New,,12,26,Winter,Declining,6.46,No,No,No,568,1015749,Yes
PROP_00007297,08-11-2023,Single Family,Austin,Average,1,8,0.5,59,3,2.5,2652,6687,2,3,1976,48,No,No,Good,Basic,Good,Fair,2010,14,17,Winter,Declining,6.32,Yes,Yes,No,320,827288,Yes
PROP_00007298,06-05-2023,Condo,Atlanta,Good,2.79,6,1.8,61,3,3,2215,8078,2,0,1976,48,No,Yes,Good,Average,Good,Fair,,48,7,Spring,Rising,5.52,No,Yes,No,0,684932,No
PROP_00007299,09-01-2023,Condo,Seattle,Premium,0,6,29,52,3,3,2120,8777,1,1,2000,24,No,No,Good,Average,Good,Good,,24,33,Spring,Stable,6.49,No,Yes,No,0,946377,Yes
PROP_00007300,29-10-2023,Single Family,Seattle,Good,0.43,9,0.5,25,5,2.5,2895,1000,2,1,1973,51,No,Yes,Fair,Basic,Fair,Needs Replacement,,51,15,Fall,Rising,6.09,No,No,No,0,940333,Yes
PROP_00007301,24-10-2023,Single Family,Denver,Developing,0.23,7,9.6,58,4,2.5,2224,16536,2,2,1999,25,No,No,Fair,Average,Good,Needs Replacement,2020,4,52,Winter,Stable,8.05,No,Yes,No,0,764460,No
PROP_00007302,17-04-2023,Single Family,Seattle,Premium,4.9,6,8.4,52,5,3.5,3147,3720,1,3,1977,47,Yes,No,Excellent,Good,Fair,Good,2010,14,8,Winter,Stable,5.12,Yes,No,No,0,1207003,Yes
PROP_00007303,14-04-2023,Single Family,Phoenix,Developing,1.16,9,21.8,66,3,2,1741,1000,1,2,2018,6,No,Yes,Good,Good,Good,New,,6,9,Spring,Stable,7.29,No,Yes,Yes,0,617788,No
PROP_00007304,28-07-2023,Single Family,Denver,Developing,2.51,7,10,81,3,2.5,2266,2881,1,3,1987,37,Yes,No,Excellent,Good,Good,Good,2003,21,38,Spring,Stable,6.18,Yes,No,No,0,809334,Yes
PROP_00007305,28-07-2023,Townhouse,Seattle,Good,0.92,7,0.7,54,5,1,2555,20449,1,2,1943,81,Yes,No,Fair,Average,Fair,Fair,2015,9,14,Spring,Rising,6.9,No,Yes,No,0,860199,Yes
PROP_00007306,30-09-2023,Single Family,Atlanta,Good,3.34,9,5.2,91,4,3,1928,6169,1,0,1985,39,No,No,Good,Good,Good,Needs Replacement,,39,23,Spring,Rising,6.12,No,No,Yes,0,810687,Yes
PROP_00007307,11-09-2023,Condo,Seattle,Good,0.56,8,2.8,42,3,2.5,1781,1000,2,2,1961,63,Yes,No,Good,Basic,New,Good,,63,48,Summer,Stable,6.57,No,Yes,Yes,0,638092,No
PROP_00007308,13-11-2023,Single Family,Phoenix,Good,0.39,6,0.6,64,2,1,1635,14173,2,2,1966,58,Yes,No,Fair,Average,Good,New,,58,20,Fall,Stable,7.3,Yes,No,No,272,509104,No
PROP_00007309,22-01-2023,Single Family,Denver,Good,0.12,6,2.4,69,1,2,1288,15530,1,1,1985,39,Yes,No,Excellent,Basic,New,New,,39,70,Fall,Rising,5.07,Yes,Yes,No,241,675476,No
PROP_00007310,01-11-2023,Condo,Austin,Good,1.15,9,5.2,37,5,1,3181,8344,2,2,2005,19,Yes,No,Good,Premium,Good,Good,,19,19,Summer,Stable,6.77,No,Yes,No,0,1030756,Yes
PROP_00007311,04-05-2023,Townhouse,Phoenix,Developing,2.03,9,11.1,72,3,3.5,1692,2058,1,1,1999,25,Yes,No,Good,Good,Fair,New,,15,25,Fall,Stable,6.26,Yes,Yes,Yes,144,821248,Yes
PROP_00007312,05-12-2023,Condo,Austin,Average,7.25,8,6.7,60,4,2,2494,3726,1,1,2001,23,No,No,Good,Good,New,Good,2003,21,7,Summer,Rising,5.86,No,Yes,Yes,0,933797,Yes
PROP_00007313,30-12-2023,Single Family,Austin,Developing,0.23,5,0.5,31,3,3.5,2461,5228,1,2,2001,23,No,No,Good,Average,New,New,,23,23,Winter,Declining,7.56,No,Yes,No,0,766399,No
PROP_00007314,07-12-2023,Condo,Austin,Premium,3.36,9,0.5,26,3,1.5,1853,1695,2,1,2005,19,No,No,Good,Good,Old,Good,,19,7,Spring,Rising,7.04,No,No,Yes,434,808450,Yes
PROP_00007315,24-10-2023,Single Family,Seattle,Developing,0.66,7,0.5,79,3,4,1427,8455,1,3,1989,35,No,No,Poor,Basic,Fair,Good,,35,15,Spring,Rising,5.45,No,Yes,No,0,709271,No
PROP_00007316,27-03-2023,Single Family,Phoenix,Average,4.12,8,17.2,67,4,1.5,2053,2053,2,2,1960,64,Yes,No,Good,Basic,Fair,Good,2023,1,36,Summer,Rising,6.46,Yes,Yes,No,350,501799,No
PROP_00007317,23-06-2023,Single Family,Austin,Good,2.23,8,3.8,64,5,3.5,3518,6933,2,2,2017,7,Yes,No,Fair,Good,Fair,Fair,2023,1,2,Spring,Stable,6.41,No,Yes,No,0,1274934,Yes
PROP_00007318,14-08-2023,Single Family,Denver,Premium,1.38,7,20.1,58,3,4,2266,9104,2,1,1965,59,No,No,Fair,Good,New,Fair,2021,3,33,Fall,Declining,6.57,Yes,Yes,Yes,307,887181,Yes
PROP_00007319,07-06-2023,Single Family,Austin,Good,2.23,9,9.4,67,3,2,1693,2691,2,2,1984,40,No,No,Fair,Good,Fair,Good,2004,20,31,Fall,Stable,6.26,Yes,No,No,291,719558,No
PROP_00007320,07-05-2023,Single Family,Atlanta,Premium,0.7,9,7.5,95,5,1,2258,1185,2,2,1993,31,Yes,No,Good,Average,Good,Good,,31,52,Winter,Rising,6.89,Yes,No,No,0,853847,Yes
PROP_00007321,10-12-2023,Single Family,Atlanta,Developing,2.67,5,5.3,59,5,3,3250,2562,2,1,2014,10,No,No,Excellent,Average,New,Fair,,10,33,Summer,Stable,6.45,Yes,No,Yes,324,992224,Yes
PROP_00007322,10-12-2023,Condo,Seattle,Average,12.08,6,0.5,47,3,2,2151,3659,1,3,2004,20,No,No,Good,Average,Fair,Fair,,20,39,Summer,Rising,6.41,Yes,Yes,No,302,750490,No
PROP_00007323,13-05-2023,Single Family,Austin,Average,2.51,9,7.9,64,4,3,2146,9371,3,0,1994,30,No,No,Excellent,Basic,Good,New,2015,9,28,Fall,Stable,6.65,Yes,No,No,0,902267,Yes
PROP_00007324,03-05-2023,Single Family,Austin,Good,6.54,7,1.1,40,6,4,2442,1000,1,2,1990,34,No,Yes,Good,Good,Good,Good,,34,3,Fall,Declining,6.45,Yes,No,Yes,0,989938,Yes
PROP_00007325,22-04-2023,Townhouse,Seattle,Developing,3.33,6,0.5,55,4,1.5,2221,16753,3,2,1943,81,Yes,No,Good,Average,New,Good,,81,43,Spring,Stable,6.45,No,No,No,0,727092,No
PROP_00007326,24-01-2023,Townhouse,Seattle,Average,3.65,7,1.1,61,3,2,2016,5922,1,1,1975,49,Yes,No,Good,Good,Good,New,2009,15,14,Spring,Rising,7.38,Yes,No,No,323,746958,No
PROP_00007327,14-09-2023,Condo,Atlanta,Premium,3.85,6,8.3,81,3,3,2454,7500,1,0,1974,50,No,No,Good,Average,New,Good,,50,35,Spring,Stable,5.44,Yes,Yes,No,415,855704,Yes
PROP_00007328,25-05-2023,Single Family,Austin,Good,10.97,6,6,50,4,2,2429,2052,2,3,1959,65,No,No,Good,Average,Old,New,,65,23,Spring,Declining,7.2,No,Yes,No,285,717384,No
PROP_00007329,27-07-2023,Single Family,Atlanta,Average,2.05,6,6.2,17,3,3,1774,14885,2,2,1982,42,Yes,Yes,Good,Average,Good,Good,2003,21,19,Winter,Stable,6.06,No,No,Yes,0,732649,No
PROP_00007330,15-01-2023,Condo,Denver,Premium,0.32,6,16,78,5,2,2986,8520,2,1,2003,21,No,No,Good,Good,Fair,New,,21,5,Winter,Rising,6.57,No,No,Yes,264,1048283,Yes
PROP_00007331,23-01-2023,Single Family,Denver,Average,0.53,8,15.5,53,4,2,2209,28653,1,0,1972,52,Yes,No,Fair,Good,New,Fair,,52,10,Fall,Rising,8.96,Yes,Yes,Yes,0,769666,No
PROP_00007332,29-09-2023,Single Family,Austin,Good,5.99,2,1.9,45,2,3,1998,6573,3,3,2003,21,No,No,Fair,Basic,New,Good,2016,8,67,Spring,Stable,7.13,Yes,Yes,Yes,119,793832,Yes
PROP_00007333,21-05-2023,Multi-Family,Seattle,Average,2.5,6,5.5,35,4,1,2076,3910,2,0,1975,49,No,No,Good,Good,Good,Fair,2019,5,32,Fall,Declining,7.17,Yes,Yes,Yes,,644454,No
PROP_00007334,23-02-2023,Condo,Denver,Developing,0.78,5,1.4,57,5,2.5,3245,10885,1,2,1970,54,Yes,No,Fair,Average,Fair,Fair,,54,33,Summer,Stable,6.92,No,No,No,0,889040,Yes
PROP_00007335,25-07-2023,Townhouse,Atlanta,Good,3.5,5,4.7,62,2,3,1475,1242,1,3,2004,20,No,No,Fair,Good,New,New,2008,16,98,Fall,Rising,7.31,No,No,Yes,164,562031,No
PROP_00007336,27-04-2023,Single Family,Denver,Good,1.3,6,0.5,64,6,3,2986,4552,1,2,1976,48,No,Yes,Excellent,Premium,Good,Fair,,48,46,Summer,Declining,7.36,Yes,Yes,No,0,1020645,Yes
PROP_00007337,19-06-2023,Condo,Atlanta,Good,0.57,8,4,55,5,1,2731,1000,2,3,2013,11,No,No,Good,Premium,Good,Good,,11,3,Summer,Declining,5.42,Yes,Yes,Yes,0,935805,Yes
PROP_00007338,27-12-2023,Single Family,Austin,Good,4.94,9,15.3,28,3,2.5,2015,1141,2,3,2008,16,No,No,Excellent,Good,Good,Good,,16,11,Spring,Rising,7.32,No,Yes,Yes,172,966236,Yes
PROP_00007339,22-12-2023,Single Family,Seattle,Good,2.76,5,1.4,77,3,3,2151,2283,2,0,1972,52,Yes,No,Good,Good,Fair,Good,2022,2,34,Spring,Stable,6.33,Yes,Yes,Yes,234,694165,No
PROP_00007340,01-08-2023,Single Family,Seattle,Premium,2.97,8,1.1,92,2,1,,1000,2,2,1993,31,Yes,Yes,Good,Premium,New,Good,2006,18,6,Spring,Rising,5.74,Yes,Yes,No,0,929690,Yes
PROP_00007341,21-03-2023,Single Family,Atlanta,Average,5.1,6,0.7,69,2,2.5,1438,24973,1,2,1995,29,Yes,No,Fair,Average,New,Good,,29,65,Winter,Stable,6.83,Yes,No,No,0,592701,No
PROP_00007342,10-05-2023,Townhouse,Denver,Premium,5.64,8,17.5,100,4,3.5,2124,5233,1,2,2008,16,No,Yes,Excellent,Average,Old,Good,2017,7,6,Winter,Rising,7.52,Yes,Yes,Yes,0,1019246,Yes
PROP_00007343,04-11-2023,Condo,Denver,Good,1.83,5,11,60,3,1,2337,2874,2,2,1967,57,No,No,Fair,Average,Good,Needs Replacement,2002,22,12,Fall,Rising,5.38,Yes,Yes,No,0,629805,No
PROP_00007344,10-01-2023,Condo,Phoenix,Average,1.54,7,3.5,60,2,2,1613,1000,2,0,1945,79,Yes,No,Good,Good,Good,Good,,79,91,Winter,Stable,5.66,Yes,Yes,No,314,489893,No
PROP_00007345,30-08-2023,Townhouse,Denver,Good,4,10,12.4,39,3,2,2030,1284,2,1,1954,70,No,No,Good,Basic,New,Good,,70,1,Spring,Stable,7.53,No,Yes,No,0,662023,No
PROP_00007346,06-02-2023,Single Family,Austin,Average,14.38,10,23.2,96,1,2,1191,11863,3,2,2009,15,No,No,Good,Basic,Fair,New,2000,24,47,Fall,Rising,7.51,Yes,No,No,0,668642,No
PROP_00007347,21-11-2023,Single Family,Seattle,Good,5.83,8,8.7,54,4,3,2396,1000,2,1,2009,15,Yes,No,Fair,Good,New,Good,,15,2,Summer,Stable,5.52,No,Yes,No,0,926060,Yes
PROP_00007348,19-08-2023,Single Family,Seattle,Premium,1.67,7,21,52,2,3.5,2214,4183,2,0,2021,3,Yes,No,Fair,Good,Good,Fair,,3,36,Spring,Rising,5.19,No,Yes,Yes,292,1050685,Yes
PROP_00007349,23-07-2023,Townhouse,Seattle,Average,4.12,8,2.7,82,5,3,2428,8065,1,2,1991,33,No,Yes,Good,Average,Good,Good,2020,4,59,Summer,Rising,4.89,No,Yes,Yes,153,931241,Yes
PROP_00007350,06-12-2023,Condo,Austin,Good,1.7,7,2.1,58,3,1,2266,5134,2,0,2014,10,No,No,Excellent,Good,Good,Good,2021,3,30,Summer,Stable,6.87,Yes,Yes,No,0,816572,Yes
PROP_00007351,13-02-2023,Single Family,Phoenix,Average,2.96,6,0.8,72,5,1.5,2540,4542,3,2,1985,39,No,No,Good,Good,Good,Good,,39,2,Spring,Declining,8.39,Yes,No,Yes,0,686191,No
PROP_00007352,10-02-2023,Single Family,Atlanta,Average,1.35,6,3.2,52,2,2,1793,5213,2,2,1976,48,No,No,Good,Good,Good,Good,2022,2,4,Winter,Stable,6.7,No,Yes,No,0,495815,No
